Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
24/11/2023;07:00:00;0             ;150             ;5.67;
24/11/2023;08:00:00;0             ;149             ;5.54;
24/11/2023;09:00:00;0             ;149             ;5.54;
24/11/2023;10:00:00;0             ;149             ;5.54;
24/11/2023;11:00:00;0             ;147             ;5.28;
24/11/2023;12:00:00;0             ;149             ;5.54;
24/11/2023;13:00:00;0             ;147             ;5.28;
24/11/2023;14:00:00;0             ;147             ;5.28;
24/11/2023;15:00:00;0             ;147             ;5.28;
24/11/2023;16:00:00;0             ;147             ;5.28;
24/11/2023;17:00:00;40             ;153             ;6.07;
24/11/2023;18:00:00;14.6             ;157             ;6.62;
24/11/2023;19:00:00;0             ;155             ;6.34;
24/11/2023;20:00:00;0             ;158             ;6.76;
24/11/2023;21:00:00;2.2             ;161             ;7.18;
24/11/2023;22:00:00;0             ;157             ;6.62;
24/11/2023;23:00:00;0.2             ;156             ;6.48;
25/11/2023;00:00:00;0             ;157             ;6.62;
25/11/2023;01:00:00;0             ;158             ;6.76;
25/11/2023;02:00:00;0             ;158             ;6.76;
25/11/2023;03:00:00;0             ;161             ;7.18;
25/11/2023;04:00:00;0             ;163             ;7.47;
25/11/2023;05:00:00;0             ;167             ;8.41;
25/11/2023;06:00:00;0             ;168             ;8.65;
25/11/2023;07:00:00;0             ;171             ;9.41;
25/11/2023;08:00:00;0             ;172             ;9.66;
25/11/2023;09:00:00;0             ;174             ;10.19;
25/11/2023;10:00:00;0             ;177             ;11;
25/11/2023;11:00:00;0             ;179             ;11.56;
25/11/2023;12:00:00;0             ;180             ;11.85;
25/11/2023;13:00:00;0             ;180             ;11.85;
25/11/2023;14:00:00;0             ;178             ;11.28;
25/11/2023;15:00:00;0             ;177             ;11;
25/11/2023;16:00:00;0             ;174             ;10.19;
25/11/2023;17:00:00;0             ;172             ;9.66;
25/11/2023;18:00:00;0             ;171             ;9.41;
25/11/2023;19:00:00;0             ;169             ;8.9;
25/11/2023;20:00:00;0             ;167             ;8.41;
25/11/2023;21:00:00;0             ;166             ;8.16;
25/11/2023;22:00:00;0             ;164             ;7.69;
25/11/2023;23:00:00;0             ;163             ;7.47;
26/11/2023;00:00:00;0             ;162             ;7.33;
26/11/2023;01:00:00;0             ;162             ;7.33;
26/11/2023;02:00:00;0             ;161             ;7.18;
26/11/2023;03:00:00;0             ;161             ;7.18;
26/11/2023;04:00:00;0             ;160             ;7.04;
26/11/2023;05:00:00;0             ;160             ;7.04;
26/11/2023;06:00:00;0             ;158             ;6.76;
26/11/2023;07:00:00;0             ;158             ;6.76;
26/11/2023;08:00:00;0             ;157             ;6.62;
26/11/2023;09:00:00;0             ;157             ;6.62;
26/11/2023;10:00:00;0             ;156             ;6.48;
26/11/2023;11:00:00;0             ;156             ;6.48;
26/11/2023;12:00:00;0             ;155             ;6.34;
26/11/2023;13:00:00;0             ;155             ;6.34;
26/11/2023;14:00:00;0             ;153             ;6.07;
26/11/2023;15:00:00;0             ;153             ;6.07;
26/11/2023;16:00:00;0             ;153             ;6.07;
26/11/2023;17:00:00;0             ;153             ;6.07;
26/11/2023;18:00:00;0             ;153             ;6.07;
26/11/2023;19:00:00;0             ;153             ;6.07;
26/11/2023;20:00:00;0             ;153             ;6.07;
26/11/2023;21:00:00;0             ;152             ;5.94;
26/11/2023;22:00:00;0             ;152             ;5.94;
26/11/2023;23:00:00;0             ;152             ;5.94;
27/11/2023;00:00:00;0             ;152             ;5.94;
27/11/2023;01:00:00;0             ;151             ;5.8;
27/11/2023;02:00:00;0             ;151             ;5.8;
27/11/2023;03:00:00;0             ;151             ;5.8;
27/11/2023;04:00:00;0             ;151             ;5.8;
27/11/2023;05:00:00;0             ;151             ;5.8;
27/11/2023;06:00:00;0             ;151             ;5.8;
27/11/2023;07:00:00;0             ;150             ;5.67;
27/11/2023;08:00:00;0             ;150             ;5.67;
27/11/2023;09:00:00;0             ;150             ;5.67;
27/11/2023;10:00:00;0             ;149             ;5.54;
27/11/2023;11:00:00;0             ;149             ;5.54;
27/11/2023;12:00:00;0             ;149             ;5.54;
27/11/2023;13:00:00;0             ;149             ;5.54;
27/11/2023;14:00:00;0             ;149             ;5.54;
27/11/2023;15:00:00;0             ;149             ;5.54;
27/11/2023;16:00:00;0             ;147             ;5.28;
27/11/2023;17:00:00;0             ;149             ;5.54;
27/11/2023;18:00:00;0             ;149             ;5.54;
27/11/2023;19:00:00;0             ;149             ;5.54;
27/11/2023;20:00:00;0             ;149             ;5.54;
27/11/2023;21:00:00;0             ;149             ;5.54;
27/11/2023;22:00:00;0             ;149             ;5.54;
27/11/2023;23:00:00;0             ;149             ;5.54;
28/11/2023;00:00:00;0             ;149             ;5.54;
28/11/2023;01:00:00;0             ;149             ;5.54;
28/11/2023;02:00:00;0             ;149             ;5.54;
28/11/2023;03:00:00;0             ;149             ;5.54;
28/11/2023;04:00:00;0             ;149             ;5.54;
28/11/2023;05:00:00;0             ;149             ;5.54;
28/11/2023;06:00:00;0             ;149             ;5.54;
28/11/2023;07:00:00;0             ;147             ;5.28;
28/11/2023;08:00:00;0             ;147             ;5.28;
28/11/2023;09:00:00;0             ;147             ;5.28;
28/11/2023;10:00:00;0             ;147             ;5.28;
28/11/2023;11:00:00;0             ;146             ;5.15;
28/11/2023;12:00:00;0             ;146             ;5.15;
28/11/2023;13:00:00;0             ;146             ;5.15;
28/11/2023;14:00:00;0             ;146             ;5.15;
28/11/2023;15:00:00;0             ;146             ;5.15;
28/11/2023;16:00:00;0             ;146             ;5.15;
28/11/2023;17:00:00;0             ;146             ;5.15;
28/11/2023;18:00:00;0             ;146             ;5.15;
28/11/2023;19:00:00;0             ;147             ;5.28;
28/11/2023;20:00:00;0             ;146             ;5.15;
28/11/2023;21:00:00;0             ;146             ;5.15;
28/11/2023;22:00:00;0             ;147             ;5.28;
28/11/2023;23:00:00;0             ;146             ;5.15;
29/11/2023;00:00:00;0             ;146             ;5.15;
29/11/2023;01:00:00;0             ;146             ;5.15;
29/11/2023;02:00:00;0             ;146             ;5.15;
29/11/2023;03:00:00;0             ;146             ;5.15;
29/11/2023;04:00:00;0             ;146             ;5.15;
29/11/2023;05:00:00;0             ;146             ;5.15;
29/11/2023;06:00:00;0             ;146             ;5.15;
29/11/2023;07:00:00;0             ;146             ;5.15;
29/11/2023;08:00:00;0             ;145             ;5.02;
29/11/2023;09:00:00;0             ;146             ;5.15;
29/11/2023;10:00:00;0             ;145             ;5.02;
29/11/2023;11:00:00;0             ;145             ;5.02;
29/11/2023;12:00:00;0             ;145             ;5.02;
29/11/2023;13:00:00;0             ;145             ;5.02;
29/11/2023;14:00:00;0             ;145             ;5.02;
29/11/2023;15:00:00;0             ;145             ;5.02;
29/11/2023;16:00:00;0             ;145             ;5.02;
29/11/2023;17:00:00;0             ;145             ;5.02;
29/11/2023;18:00:00;0             ;145             ;5.02;
29/11/2023;19:00:00;0             ;145             ;5.02;
29/11/2023;20:00:00;0             ;145             ;5.02;
29/11/2023;21:00:00;0             ;145             ;5.02;
29/11/2023;22:00:00;0             ;145             ;5.02;
29/11/2023;23:00:00;0             ;145             ;5.02;
30/11/2023;00:00:00;0             ;145             ;5.02;
30/11/2023;01:00:00;0             ;145             ;5.02;
30/11/2023;02:00:00;0             ;145             ;5.02;
30/11/2023;03:00:00;0             ;145             ;5.02;
30/11/2023;04:00:00;0             ;145             ;5.02;
30/11/2023;05:00:00;0             ;145             ;5.02;
30/11/2023;06:00:00;0             ;145             ;5.02;
30/11/2023;07:00:00;0             ;145             ;5.02;
30/11/2023;08:00:00;0             ;145             ;5.02;
30/11/2023;09:00:00;0             ;144             ;4.89;
30/11/2023;10:00:00;0             ;144             ;4.89;
30/11/2023;11:00:00;0             ;144             ;4.89;
30/11/2023;12:00:00;0             ;144             ;4.89;
30/11/2023;13:00:00;0             ;144             ;4.89;
30/11/2023;14:00:00;0             ;142             ;4.64;
30/11/2023;15:00:00;0             ;144             ;4.89;
30/11/2023;16:00:00;0             ;144             ;4.89;
30/11/2023;17:00:00;0             ;144             ;4.89;
30/11/2023;18:00:00;0             ;144             ;4.89;
30/11/2023;19:00:00;0             ;144             ;4.89;
30/11/2023;20:00:00;0             ;144             ;4.89;
30/11/2023;21:00:00;0             ;144             ;4.89;
30/11/2023;22:00:00;0             ;144             ;4.89;
30/11/2023;23:00:00;0.8             ;145             ;5.02;
01/12/2023;00:00:00;0.2             ;145             ;5.02;
01/12/2023;01:00:00;0             ;145             ;5.02;
01/12/2023;02:00:00;0             ;145             ;5.02;
01/12/2023;03:00:00;0             ;145             ;5.02;
01/12/2023;04:00:00;0             ;145             ;5.02;
01/12/2023;05:00:00;0             ;145             ;5.02;
01/12/2023;06:00:00;0             ;145             ;5.02;
01/12/2023;07:00:00;0             ;144             ;4.89;
01/12/2023;08:00:00;0             ;144             ;4.89;
01/12/2023;09:00:00;0             ;144             ;4.89;
01/12/2023;10:00:00;0             ;144             ;4.89;
01/12/2023;11:00:00;0             ;144             ;4.89;
01/12/2023;12:00:00;0             ;144             ;4.89;
01/12/2023;13:00:00;0             ;142             ;4.64;
01/12/2023;14:00:00;0             ;142             ;4.64;
01/12/2023;15:00:00;0             ;142             ;4.64;
01/12/2023;16:00:00;0             ;144             ;4.89;
01/12/2023;17:00:00;0             ;144             ;4.89;
01/12/2023;18:00:00;0             ;144             ;4.89;
01/12/2023;19:00:00;0             ;144             ;4.89;
01/12/2023;20:00:00;0             ;144             ;4.89;
01/12/2023;21:00:00;12.4             ;145             ;5.02;
01/12/2023;22:00:00;3.4             ;145             ;5.02;
01/12/2023;23:00:00;0.2             ;146             ;5.15;
02/12/2023;00:00:00;0             ;146             ;5.15;
02/12/2023;01:00:00;0.2             ;151             ;5.8;
02/12/2023;02:00:00;0             ;150             ;5.67;
02/12/2023;03:00:00;0             ;149             ;5.54;
02/12/2023;04:00:00;0             ;149             ;5.54;
02/12/2023;05:00:00;0.2             ;151             ;5.8;
02/12/2023;06:00:00;13             ;156             ;6.48;
02/12/2023;07:00:00;3             ;161             ;7.18;
02/12/2023;08:00:00;0             ;166             ;8.16;
02/12/2023;09:00:00;0             ;172             ;9.66;
02/12/2023;10:00:00;0             ;173             ;9.93;
02/12/2023;11:00:00;0             ;172             ;9.66;
02/12/2023;12:00:00;0             ;171             ;9.41;
02/12/2023;13:00:00;0             ;173             ;9.93;
02/12/2023;14:00:00;4.2             ;173             ;9.93;
02/12/2023;15:00:00;0             ;175             ;10.46;
02/12/2023;16:00:00;0             ;180             ;11.85;
02/12/2023;17:00:00;0             ;185             ;13.32;
02/12/2023;18:00:00;0             ;189             ;14.55;
02/12/2023;19:00:00;0             ;189             ;14.55;
02/12/2023;20:00:00;0             ;189             ;14.55;
02/12/2023;21:00:00;0             ;186             ;13.62;
02/12/2023;22:00:00;0             ;185             ;13.32;
02/12/2023;23:00:00;0             ;183             ;12.72;
03/12/2023;00:00:00;0             ;182             ;12.42;
03/12/2023;01:00:00;0             ;180             ;11.85;
03/12/2023;02:00:00;0             ;180             ;11.85;
03/12/2023;03:00:00;0             ;179             ;11.56;
03/12/2023;04:00:00;0             ;179             ;11.56;
03/12/2023;05:00:00;0             ;178             ;11.28;
03/12/2023;06:00:00;0             ;177             ;11;
03/12/2023;07:00:00;0             ;175             ;10.46;
03/12/2023;08:00:00;0             ;175             ;10.46;
03/12/2023;09:00:00;0             ;172             ;9.66;
03/12/2023;10:00:00;0             ;171             ;9.41;
03/12/2023;11:00:00;0             ;171             ;9.41;
03/12/2023;12:00:00;0             ;169             ;8.9;
03/12/2023;13:00:00;0             ;168             ;8.65;
03/12/2023;14:00:00;0             ;168             ;8.65;
03/12/2023;15:00:00;0             ;167             ;8.41;
03/12/2023;16:00:00;0             ;166             ;8.16;
03/12/2023;17:00:00;0             ;166             ;8.16;
03/12/2023;18:00:00;0             ;166             ;8.16;
03/12/2023;19:00:00;0             ;164             ;7.69;
03/12/2023;20:00:00;0             ;164             ;7.69;
03/12/2023;21:00:00;0             ;163             ;7.47;
03/12/2023;22:00:00;0             ;162             ;7.33;
03/12/2023;23:00:00;0             ;162             ;7.33;
04/12/2023;00:00:00;0             ;161             ;7.18;
04/12/2023;01:00:00;0             ;161             ;7.18;
04/12/2023;02:00:00;0             ;160             ;7.04;
04/12/2023;03:00:00;0             ;160             ;7.04;
04/12/2023;04:00:00;0             ;158             ;6.76;
04/12/2023;05:00:00;0             ;158             ;6.76;
04/12/2023;06:00:00;0             ;158             ;6.76;
04/12/2023;07:00:00;0             ;157             ;6.62;
04/12/2023;08:00:00;0             ;156             ;6.48;
04/12/2023;09:00:00;0             ;155             ;6.34;
04/12/2023;10:00:00;0             ;155             ;6.34;
04/12/2023;11:00:00;0             ;155             ;6.34;
04/12/2023;12:00:00;0             ;153             ;6.07;
04/12/2023;13:00:00;0             ;153             ;6.07;
04/12/2023;14:00:00;0             ;152             ;5.94;
04/12/2023;15:00:00;0             ;152             ;5.94;
04/12/2023;16:00:00;0             ;152             ;5.94;
04/12/2023;17:00:00;0             ;151             ;5.8;
04/12/2023;18:00:00;0             ;152             ;5.94;
04/12/2023;19:00:00;0             ;152             ;5.94;
04/12/2023;20:00:00;0             ;152             ;5.94;
04/12/2023;21:00:00;0             ;152             ;5.94;
04/12/2023;22:00:00;0             ;151             ;5.8;
04/12/2023;23:00:00;0             ;151             ;5.8;
05/12/2023;00:00:00;0             ;151             ;5.8;
05/12/2023;01:00:00;0             ;151             ;5.8;
05/12/2023;02:00:00;0             ;151             ;5.8;
05/12/2023;03:00:00;0             ;151             ;5.8;
05/12/2023;04:00:00;0             ;150             ;5.67;
05/12/2023;05:00:00;0             ;150             ;5.67;
05/12/2023;06:00:00;0             ;150             ;5.67;
05/12/2023;07:00:00;0             ;150             ;5.67;
05/12/2023;08:00:00;0             ;149             ;5.54;
05/12/2023;09:00:00;0             ;149             ;5.54;
05/12/2023;10:00:00;0             ;149             ;5.54;
05/12/2023;11:00:00;0             ;147             ;5.28;
05/12/2023;12:00:00;0             ;147             ;5.28;
05/12/2023;13:00:00;2             ;147             ;5.28;
05/12/2023;14:00:00;0             ;147             ;5.28;
05/12/2023;15:00:00;0             ;147             ;5.28;
05/12/2023;16:00:00;0             ;146             ;5.15;
05/12/2023;17:00:00;0             ;146             ;5.15;
05/12/2023;18:00:00;0             ;146             ;5.15;
05/12/2023;19:00:00;0             ;146             ;5.15;
05/12/2023;20:00:00;0             ;146             ;5.15;
05/12/2023;21:00:00;0             ;146             ;5.15;
05/12/2023;22:00:00;0             ;146             ;5.15;
05/12/2023;23:00:00;0             ;146             ;5.15;
06/12/2023;00:00:00;0             ;146             ;5.15;
06/12/2023;01:00:00;0             ;146             ;5.15;
06/12/2023;02:00:00;0             ;146             ;5.15;
06/12/2023;03:00:00;0             ;146             ;5.15;
06/12/2023;04:00:00;0             ;146             ;5.15;
06/12/2023;05:00:00;0             ;146             ;5.15;
06/12/2023;06:00:00;0             ;146             ;5.15;
06/12/2023;07:00:00;0             ;146             ;5.15;
06/12/2023;08:00:00;0             ;145             ;5.02;
06/12/2023;09:00:00;0             ;145             ;5.02;
06/12/2023;10:00:00;0             ;145             ;5.02;
06/12/2023;11:00:00;1.2             ;145             ;5.02;
06/12/2023;12:00:00;0             ;145             ;5.02;
06/12/2023;13:00:00;0             ;145             ;5.02;
06/12/2023;14:00:00;0             ;144             ;4.89;
06/12/2023;15:00:00;0             ;144             ;4.89;
06/12/2023;16:00:00;0             ;144             ;4.89;
06/12/2023;17:00:00;0             ;144             ;4.89;
06/12/2023;18:00:00;0             ;145             ;5.02;
06/12/2023;19:00:00;0             ;145             ;5.02;
06/12/2023;20:00:00;0             ;145             ;5.02;
06/12/2023;21:00:00;0             ;145             ;5.02;
06/12/2023;22:00:00;0             ;145             ;5.02;
06/12/2023;23:00:00;0             ;145             ;5.02;
07/12/2023;00:00:00;0             ;145             ;5.02;
07/12/2023;01:00:00;0             ;145             ;5.02;
07/12/2023;02:00:00;0             ;145             ;5.02;
07/12/2023;03:00:00;0             ;145             ;5.02;
07/12/2023;04:00:00;0             ;145             ;5.02;
07/12/2023;05:00:00;0             ;145             ;5.02;
07/12/2023;06:00:00;0             ;145             ;5.02;
07/12/2023;07:00:00;0             ;144             ;4.89;
07/12/2023;08:00:00;0             ;144             ;4.89;
07/12/2023;09:00:00;0             ;144             ;4.89;
07/12/2023;10:00:00;0             ;144             ;4.89;
07/12/2023;11:00:00;0             ;144             ;4.89;
07/12/2023;12:00:00;0             ;144             ;4.89;
07/12/2023;13:00:00;0             ;142             ;4.64;
07/12/2023;14:00:00;0             ;142             ;4.64;
07/12/2023;15:00:00;0             ;141             ;4.52;
07/12/2023;16:00:00;0             ;142             ;4.64;
07/12/2023;17:00:00;0             ;142             ;4.64;
07/12/2023;18:00:00;0             ;142             ;4.64;
07/12/2023;19:00:00;0             ;142             ;4.64;
07/12/2023;20:00:00;0             ;142             ;4.64;
07/12/2023;21:00:00;0             ;142             ;4.64;
07/12/2023;22:00:00;0             ;142             ;4.64;
07/12/2023;23:00:00;0             ;142             ;4.64;
08/12/2023;00:00:00;0             ;142             ;4.64;
08/12/2023;01:00:00;0             ;142             ;4.64;
08/12/2023;02:00:00;0             ;142             ;4.64;
08/12/2023;03:00:00;0             ;142             ;4.64;
08/12/2023;04:00:00;0             ;142             ;4.64;
08/12/2023;05:00:00;0             ;142             ;4.64;
08/12/2023;06:00:00;0             ;142             ;4.64;
08/12/2023;07:00:00;0             ;141             ;4.52;
08/12/2023;08:00:00;0             ;141             ;4.52;
08/12/2023;09:00:00;0             ;140             ;4.39;
08/12/2023;10:00:00;0             ;140             ;4.39;
08/12/2023;11:00:00;0             ;140             ;4.39;
08/12/2023;12:00:00;0             ;140             ;4.39;
08/12/2023;13:00:00;0             ;140             ;4.39;
08/12/2023;14:00:00;0             ;140             ;4.39;
08/12/2023;15:00:00;0             ;140             ;4.39;
08/12/2023;16:00:00;0             ;140             ;4.39;
08/12/2023;17:00:00;0             ;140             ;4.39;
08/12/2023;18:00:00;0             ;140             ;4.39;
08/12/2023;19:00:00;0             ;140             ;4.39;
08/12/2023;20:00:00;0             ;140             ;4.39;
08/12/2023;21:00:00;0             ;140             ;4.39;
08/12/2023;22:00:00;0             ;140             ;4.39;
08/12/2023;23:00:00;0             ;140             ;4.39;
09/12/2023;00:00:00;0             ;140             ;4.39;
09/12/2023;01:00:00;0             ;140             ;4.39;
09/12/2023;02:00:00;0             ;140             ;4.39;
09/12/2023;03:00:00;0             ;140             ;4.39;
09/12/2023;04:00:00;0             ;140             ;4.39;
09/12/2023;05:00:00;0             ;141             ;4.52;
09/12/2023;06:00:00;0             ;140             ;4.39;
09/12/2023;07:00:00;0             ;140             ;4.39;
09/12/2023;08:00:00;0             ;139             ;4.27;
09/12/2023;09:00:00;0             ;139             ;4.27;
09/12/2023;10:00:00;0             ;139             ;4.27;
09/12/2023;11:00:00;0             ;139             ;4.27;
09/12/2023;12:00:00;0             ;139             ;4.27;
09/12/2023;13:00:00;0             ;139             ;4.27;
09/12/2023;14:00:00;0             ;139             ;4.27;
09/12/2023;15:00:00;36.6             ;144             ;4.89;
09/12/2023;16:00:00;21.6             ;152             ;5.94;
09/12/2023;17:00:00;4.2             ;156             ;6.48;
09/12/2023;18:00:00;4             ;162             ;7.33;
09/12/2023;19:00:00;0.8             ;194             ;16.16;
09/12/2023;20:00:00;0             ;217             ;24.6;
09/12/2023;21:00:00;0             ;219             ;25.41;
09/12/2023;22:00:00;0             ;219             ;25.41;
09/12/2023;23:00:00;0             ;217             ;24.6;
10/12/2023;00:00:00;0             ;217             ;24.6;
10/12/2023;01:00:00;0             ;218             ;25;
10/12/2023;02:00:00;0             ;217             ;24.6;
10/12/2023;03:00:00;0             ;214             ;23.4;
10/12/2023;04:00:00;0             ;213             ;23.01;
10/12/2023;05:00:00;0             ;211             ;22.24;
10/12/2023;06:00:00;0.2             ;207             ;20.73;
10/12/2023;07:00:00;0             ;202             ;18.91;
10/12/2023;08:00:00;0             ;199             ;17.86;
10/12/2023;09:00:00;0             ;196             ;16.83;
10/12/2023;10:00:00;0             ;195             ;16.5;
10/12/2023;11:00:00;0             ;195             ;16.5;
10/12/2023;12:00:00;0             ;195             ;16.5;
10/12/2023;13:00:00;0             ;194             ;16.16;
10/12/2023;14:00:00;0             ;193             ;15.83;
10/12/2023;15:00:00;0             ;191             ;15.19;
10/12/2023;16:00:00;0             ;190             ;14.87;
10/12/2023;17:00:00;0             ;188             ;14.24;
10/12/2023;18:00:00;0             ;186             ;13.62;
10/12/2023;19:00:00;0             ;185             ;13.32;
10/12/2023;20:00:00;0             ;184             ;13.02;
10/12/2023;21:00:00;0             ;182             ;12.42;
10/12/2023;22:00:00;0             ;180             ;11.85;
10/12/2023;23:00:00;0             ;178             ;11.28;
11/12/2023;00:00:00;0             ;177             ;11;
11/12/2023;01:00:00;0             ;174             ;10.19;
11/12/2023;02:00:00;0             ;172             ;9.66;
11/12/2023;03:00:00;0             ;171             ;9.41;
11/12/2023;04:00:00;0             ;169             ;8.9;
11/12/2023;05:00:00;0             ;168             ;8.65;
11/12/2023;06:00:00;0             ;167             ;8.41;
11/12/2023;07:00:00;0             ;166             ;8.16;
11/12/2023;08:00:00;0             ;164             ;7.69;
11/12/2023;09:00:00;0             ;163             ;7.47;
11/12/2023;10:00:00;0             ;162             ;7.33;
11/12/2023;11:00:00;0             ;161             ;7.18;
11/12/2023;12:00:00;0             ;161             ;7.18;
11/12/2023;13:00:00;0             ;160             ;7.04;
11/12/2023;14:00:00;0             ;158             ;6.76;
11/12/2023;15:00:00;0             ;158             ;6.76;
11/12/2023;16:00:00;0             ;158             ;6.76;
11/12/2023;17:00:00;0             ;157             ;6.62;
11/12/2023;18:00:00;0             ;157             ;6.62;
11/12/2023;19:00:00;0             ;157             ;6.62;
11/12/2023;20:00:00;0             ;157             ;6.62;
11/12/2023;21:00:00;0             ;156             ;6.48;
11/12/2023;22:00:00;0             ;156             ;6.48;
11/12/2023;23:00:00;0             ;156             ;6.48;
12/12/2023;00:00:00;0             ;155             ;6.34;
12/12/2023;01:00:00;0             ;155             ;6.34;
12/12/2023;02:00:00;0             ;155             ;6.34;
12/12/2023;03:00:00;0             ;155             ;6.34;
12/12/2023;04:00:00;0             ;155             ;6.34;
12/12/2023;05:00:00;0             ;153             ;6.07;
12/12/2023;06:00:00;0             ;153             ;6.07;
12/12/2023;07:00:00;0             ;153             ;6.07;
12/12/2023;08:00:00;0             ;152             ;5.94;
12/12/2023;09:00:00;0             ;152             ;5.94;
12/12/2023;10:00:00;0             ;152             ;5.94;
12/12/2023;11:00:00;0             ;151             ;5.8;
12/12/2023;12:00:00;0             ;151             ;5.8;
12/12/2023;13:00:00;0             ;151             ;5.8;
12/12/2023;14:00:00;0             ;150             ;5.67;
12/12/2023;15:00:00;0             ;151             ;5.8;
12/12/2023;16:00:00;0             ;151             ;5.8;
12/12/2023;17:00:00;0             ;151             ;5.8;
12/12/2023;18:00:00;0             ;151             ;5.8;
12/12/2023;19:00:00;0             ;151             ;5.8;
12/12/2023;20:00:00;0.2             ;151             ;5.8;
12/12/2023;21:00:00;0             ;151             ;5.8;
12/12/2023;22:00:00;0             ;151             ;5.8;
12/12/2023;23:00:00;0             ;150             ;5.67;
13/12/2023;00:00:00;0.6             ;151             ;5.8;
13/12/2023;01:00:00;0             ;151             ;5.8;
13/12/2023;02:00:00;0.2             ;151             ;5.8;
13/12/2023;03:00:00;0             ;151             ;5.8;
13/12/2023;04:00:00;0             ;151             ;5.8;
13/12/2023;05:00:00;0             ;151             ;5.8;
13/12/2023;06:00:00;0             ;151             ;5.8;
13/12/2023;07:00:00;0             ;151             ;5.8;
13/12/2023;08:00:00;0             ;151             ;5.8;
13/12/2023;09:00:00;0             ;151             ;5.8;
13/12/2023;10:00:00;0             ;150             ;5.67;
13/12/2023;11:00:00;0             ;150             ;5.67;
13/12/2023;12:00:00;0             ;150             ;5.67;
13/12/2023;13:00:00;0             ;150             ;5.67;
13/12/2023;14:00:00;0             ;151             ;5.8;
13/12/2023;15:00:00;0             ;151             ;5.8;
13/12/2023;16:00:00;0             ;156             ;6.48;
13/12/2023;17:00:00;0             ;158             ;6.76;
13/12/2023;18:00:00;0             ;161             ;7.18;
13/12/2023;19:00:00;0             ;162             ;7.33;
13/12/2023;20:00:00;0             ;163             ;7.47;
13/12/2023;21:00:00;0             ;166             ;8.16;
13/12/2023;22:00:00;0             ;168             ;8.65;
13/12/2023;23:00:00;0             ;171             ;9.41;
14/12/2023;00:00:00;0             ;171             ;9.41;
14/12/2023;01:00:00;0             ;171             ;9.41;
14/12/2023;02:00:00;0             ;171             ;9.41;
14/12/2023;03:00:00;0             ;169             ;8.9;
14/12/2023;04:00:00;0             ;169             ;8.9;
14/12/2023;05:00:00;0             ;168             ;8.65;
14/12/2023;06:00:00;0             ;167             ;8.41;
14/12/2023;07:00:00;0             ;166             ;8.16;
14/12/2023;08:00:00;0             ;164             ;7.69;
14/12/2023;09:00:00;0             ;163             ;7.47;
14/12/2023;10:00:00;0             ;163             ;7.47;
14/12/2023;11:00:00;0             ;161             ;7.18;
14/12/2023;12:00:00;0             ;161             ;7.18;
14/12/2023;13:00:00;0             ;160             ;7.04;
14/12/2023;14:00:00;0             ;158             ;6.76;
14/12/2023;15:00:00;0             ;158             ;6.76;
14/12/2023;16:00:00;0             ;157             ;6.62;
14/12/2023;17:00:00;0             ;157             ;6.62;
14/12/2023;18:00:00;0             ;157             ;6.62;
14/12/2023;19:00:00;0             ;157             ;6.62;
14/12/2023;20:00:00;0             ;157             ;6.62;
14/12/2023;21:00:00;0             ;157             ;6.62;
14/12/2023;22:00:00;0             ;157             ;6.62;
14/12/2023;23:00:00;0             ;157             ;6.62;
15/12/2023;00:00:00;0             ;156             ;6.48;
15/12/2023;01:00:00;0             ;156             ;6.48;
15/12/2023;02:00:00;0             ;156             ;6.48;
15/12/2023;03:00:00;0             ;156             ;6.48;
15/12/2023;04:00:00;0             ;156             ;6.48;
15/12/2023;05:00:00;0             ;155             ;6.34;
15/12/2023;06:00:00;0             ;155             ;6.34;
15/12/2023;07:00:00;0             ;153             ;6.07;
15/12/2023;08:00:00;0             ;153             ;6.07;
15/12/2023;09:00:00;0             ;152             ;5.94;
15/12/2023;10:00:00;0             ;152             ;5.94;
15/12/2023;11:00:00;0             ;151             ;5.8;
15/12/2023;12:00:00;0             ;151             ;5.8;
15/12/2023;13:00:00;0             ;151             ;5.8;
15/12/2023;14:00:00;0             ;150             ;5.67;
15/12/2023;15:00:00;0             ;150             ;5.67;
15/12/2023;16:00:00;0             ;150             ;5.67;
15/12/2023;17:00:00;0             ;150             ;5.67;
15/12/2023;18:00:00;0             ;150             ;5.67;
15/12/2023;19:00:00;0             ;150             ;5.67;
15/12/2023;20:00:00;0             ;150             ;5.67;
15/12/2023;21:00:00;0             ;150             ;5.67;
15/12/2023;22:00:00;0             ;150             ;5.67;
15/12/2023;23:00:00;0             ;150             ;5.67;
16/12/2023;00:00:00;0             ;149             ;5.54;
16/12/2023;01:00:00;0             ;149             ;5.54;
16/12/2023;02:00:00;0             ;149             ;5.54;
16/12/2023;03:00:00;0             ;149             ;5.54;
16/12/2023;04:00:00;0             ;150             ;5.67;
16/12/2023;05:00:00;0             ;149             ;5.54;
16/12/2023;06:00:00;0             ;149             ;5.54;
16/12/2023;07:00:00;0             ;147             ;5.28;
16/12/2023;08:00:00;0             ;147             ;5.28;
16/12/2023;09:00:00;0             ;146             ;5.15;
16/12/2023;10:00:00;0             ;147             ;5.28;
16/12/2023;11:00:00;0             ;146             ;5.15;
16/12/2023;12:00:00;0             ;146             ;5.15;
16/12/2023;13:00:00;0             ;146             ;5.15;
16/12/2023;14:00:00;0             ;146             ;5.15;
